UBS_LON,UBS_LAT,UF,CITY,CITY_LON,CITY_LAT,POPULATION_2021,PIB_2019
-53.36102,-32.55181,RS,Jaguarão,-53.37,-32.56,26327,704574.586
-45.79399,-22.42349,MG,Conceição dos Ouros,-45.79,-22.41,11852,180073.05
-41.78588,-22.38763,RJ,Macaé,-41.78,-22.37,266136,15093203.009
-54.185,-23.474,MS,Itaquiraí,-54.18,-23.47,21604,686324.168
-36.92818,-10.13724,SE,Amparo de São Francisco,-36.93,-10.13,0,33270.954
-42.14831,-19.79557,MG,Caratinga,-42.13,-19.79,93124,1840235.95
-48.79284,-28.45798,SC,Laguna,-48.78,-28.48,46424,891933.199
-41.13005,-3.02908,CE,Barroquinha,-41.13,-3.01,15069,110406.102
-42.629,-19.519,MG,Coronel Fabriciano,-42.62,-19.51,110709,1788716.076
-37.3369,-5.16813,RN,Mossoró,-37.34,-5.18,303792,6926042.227
-51.43478,-21.52014,SP,Junqueirópolis,-51.43,-21.51,20978,592800.187
-47.9984,-23.87402,SP,São Miguel Arcanjo,-47.99,-23.87,33071,783557.005
-43.23081,-22.65913,RJ,Duque de Caxias,-43.31,-22.78,929449,45332366.156
-40.42,-16.735,MG,Palmópolis,-40.41,-16.73,5196,54703.093
-49.163,-22.871,SP,Iaras,-49.16,-22.87,9786,144447.297
-49.254,-16.679,GO,Goiânia,-49.25,-16.67,1555626,52914393.605
-37.13398,-5.62207,RN,Upanema,-37.25,-5.64,14937,174692.223
-49.98974,-17.13931,GO,Indiara,-49.98,-17.14,15962,399147.231
-45.011,-3.321,MA,Cajari,-45.01,-3.32,19521,109598.849
-37.35678,-9.16371,AL,Ouro Branco,-37.35,-9.16,4813,53442.729
-56.44938,-30.37739,RS,Quaraí,-56.45,-30.38,22531,480145.428
-38.967,-12.267,BA,Feira de Santana,-38.96,-12.26,624107,14898191.625
-60.673,2.82,RR,Boa Vista,-60.67,2.81,436591,10571980.09
-46.52373,-21.01576,MG,Bom Jesus da Penha,-46.52,-21.01,4270,123803.305
-39.97,-3.569,CE,Miraíma,-39.97,-3.56,13965,91793.137
-48.03838,-21.02537,SP,Pontal,-48.03,-21.02,51717,909986.249
-43.806,-5.1201,MA,São João do Soter,-43.81,-5.11,18746,109227.991
-70.35222,-8.18117,AC,Feijó,-70.35,-8.16,34986,356965.446
-43.01299,-17.53606,MG,Carbonita,-43.01,-17.52,9423,163610.981
-38.296,-7.986,PE,Serra Talhada,-38.29,-7.98,87467,1541192.116
-38.774,-7.389,CE,Mauriti,-38.77,-7.38,48370,420990.249
-63.904,-8.762,RO,Porto Velho,-63.9,-8.76,548952,17912070.137
-45.481,-7.022,MA,São Raimundo das Mangabeiras,-45.48,-7.02,19090,514141.851
-49.79676,-16.03484,GO,Itaberaí,-49.81,-16.02,44329,1277053.007
-39.95938,-18.90302,ES,Jaguaré,-40.07,-18.9,31589,631834.248
-48.95993,-16.61826,GO,Bonfinópolis,-48.96,-16.61,10120,102413.469
-63.904,-8.762,RO,Porto Velho,-63.9,-8.76,548952,17912070.137
-41.14176,-9.68863,BA,Sento Sé,-41.88,-9.74,41279,957819.065
-50.625,-9.505,PA,Santana do Araguaia,-50.62,-9.5,75995,1036054.572
-37.91071,-5.08476,CE,Quixeré,-37.98,-5.07,22432,401030.737
-46.76292,-23.21133,SP,Campo Limpo Paulista,-46.78,-23.2,86407,2146988.894
-40.40385,-20.5559,ES,Guarapari,-40.51,-20.65,128504,2322475.329
-47.891,-22.018,SP,São Carlos,-47.89,-22.01,256915,11801092.849
-63.904,-8.762,RO,Porto Velho,-63.9,-8.76,548952,17912070.137
-63.90775,-8.73247,RO,Porto Velho,-63.9,-8.76,548952,17912070.137
-48.33402,-21.24409,SP,Jaboticabal,-48.32,-21.25,78029,2942385.574
-41.76908,-16.60823,MG,Itinga,-41.76,-16.61,15053,127263.561
-38.622,-5.891,CE,Jaguaribe,-38.62,-5.89,34592,510828.828
-38.4123,-12.90482,BA,Salvador,-38.51,-12.97,2900319,63804120.227
-44.676,-19.516,MG,Maravilhas,-44.67,-19.51,8113,163992.531
-46.33665,-21.17112,MG,Juruaia,-46.57,-21.25,10795,171522.255
-50.55076,-20.69476,SP,Auriflama,-50.55,-20.68,15316,310562.57
-41.8636,-11.32645,BA,Irecê,-41.85,-11.3,74050,1334260.525
-48.846,-26.304,SC,Joinville,-48.84,-26.3,604708,34528619.183
-54.18787,-23.07278,MS,Naviraí,-54.19,-23.06,56484,1908850.053
-44.365,-16.685,MG,Coração de Jesus,-44.36,-16.68,26620,226008.719
-50.55405,-20.68206,SP,Auriflama,-50.55,-20.68,15316,310562.57
-40.06212,-18.90831,ES,Jaguaré,-40.07,-18.9,31589,631834.248
-36.415,-8.712,PE,Jupi,-36.41,-8.71,15007,170105.8
-43.227,-19.619,MG,Itabira,-43.22,-19.61,121717,7253711.777
-39.42276,-5.79873,CE,Piquet Carneiro,-39.41,-5.8,17210,135230.153
-51.70518,-28.72403,RS,Nova Bassano,-51.7,-28.72,10089,598223.16
-38.54416,-4.24696,CE,Chorozinho,-38.49,-4.3,20286,287727.74
-51.70503,-28.7239,RS,Nova Bassano,-51.7,-28.72,10089,598223.16
-46.002,-2.369,MA,Centro do Guilherme,-46.0,-2.36,13876,86298.517
-38.47413,-4.3361,CE,Chorozinho,-38.49,-4.3,20286,287727.74
-36.5114,-5.4991,RN,Afonso Bezerra,-36.5,-5.49,11024,101971.973
-45.054,-22.116,MG,São Lourenço,-45.05,-22.11,46539,1118879.99
-39.382,-11.81,BA,Riachão do Jacuípe,-39.38,-11.81,33498,358452.716
-37.17033,-5.53533,RN,Upanema,-37.25,-5.64,14937,174692.223
-60.15907,4.59262,RR,Uiramutã,-60.16,4.59,11014,121661.521
-62.35052,-10.24496,RO,Theobroma,-62.35,-10.24,10348,191508.53
-49.67187,-2.79881,PA,Baião,-49.67,-2.79,49454,474767.778
-49.069,-11.729,TO,Gurupi,-49.06,-11.72,88428,2325922.642
-61.371,3.652,RR,Amajari,-61.37,3.65,13561,187546.053
-47.20468,-23.08722,SP,Indaiatuba,-47.21,-23.09,260690,16730487.268
-54.5784,-19.38996,MS,São Gabriel do Oeste,-54.56,-19.39,27660,1574402.593
-47.31112,-22.80255,SP,Nova Odessa,-47.29,-22.77,61716,3877548.57
-40.88287,-11.29963,BA,Miguel Calmon,-40.59,-11.42,25771,230576.775
-48.39582,-15.73918,GO,Cocalzinho de Goiás,-48.77,-15.79,20771,341751.022
-39.12064,-6.76234,CE,Lavras da Mangabeira,-38.97,-6.75,31476,272569.591
-46.8395,-23.01137,SP,Itatiba,-46.83,-23.0,124254,6371895.416
-35.354,-5.858,RN,Macaíba,-35.35,-5.85,82828,1679067.983
-39.008,-11.664,BA,Serrinha,-39.0,-11.66,6128,62893.036
-49.003,-26.473,SC,Guaramirim,-49.0,-26.47,46757,1957711.795
-48.10527,-21.72591,SP,Américo Brasiliense,-48.1,-21.72,41545,848474.893
-42.8168,-21.41794,MG,Itamarati de Minas,-42.81,-21.41,4395,58735.113
-34.89532,-7.16238,PB,João Pessoa,-34.86,-7.11,825796,20846769.678
-50.02157,-29.75429,RS,Capão da Canoa,-50.02,-29.76,55009,1609057.678
-52.64923,-27.66886,RS,Cruzaltense,-52.64,-27.66,1765,88539.42
-40.13402,-10.86195,BA,Ponto Novo,-40.13,-10.86,14729,114730.169
-48.846,-26.304,SC,Joinville,-48.84,-26.3,604708,34528619.183
-47.505,-4.285,PA,Dom Eliseu,-47.5,-4.28,61206,629324.352
-36.006,-8.664,PE,Panelas,-36.0,-8.66,26438,194535.849
-36.006,-8.664,PE,Panelas,-36.0,-8.66,26438,194535.849
-36.006,-8.664,PE,Panelas,-36.0,-8.66,26438,194535.849
-48.333,-10.167,TO,Palmas,-48.33,-10.16,313349,10449601.212
-48.0184,-1.46819,PA,Inhangapi,-47.91,-1.42,12009,120138.619
-46.43749,-2.23841,PA,Cachoeira do Piriá,-46.52,-1.67,35307,183469.384
-56.077,-15.866,MT,Santo Antônio do Leverger,-56.07,-15.86,17188,428447.215
-51.208,-29.70427,RS,Portão,-51.24,-29.7,38081,1265142.535
-53.004,-27.078,SC,São Carlos,-53.0,-27.07,256915,11801092.849
-47.52053,-23.01137,SP,Rafard,-47.52,-23.01,9126,326213.851
-39.49036,-13.73884,BA,Gandu,-39.48,-13.74,32778,388942.196
-36.33,-9.129,PE,Correntes,-36.33,-9.12,18327,174217.243
-45.2678,-21.71376,MG,Três Corações,-45.25,-21.69,80561,2455112.048
-40.0633,-15.11314,BA,Itororó,-40.06,-15.11,20394,202461.082
-59.9557,-3.04359,AM,Manaus,-60.02,-3.1,2255903,84867423.375
-40.93814,-20.86463,ES,Rio Novo do Sul,-40.93,-20.86,11630,195823.001
-39.008,-11.664,BA,Serrinha,-39.0,-11.66,6128,62893.036
-39.4826,-13.74017,BA,Gandu,-39.48,-13.74,32778,388942.196
-37.15428,-7.6187,PB,Ouro Velho,-37.15,-7.61,3052,31597.866
-34.91228,-7.43044,PB,Alhandra,-34.91,-7.43,19865,1881711.699
-43.36675,-3.72105,MA,Chapadinha,-43.36,-3.74,80705,738027.494
-43.36782,-3.74846,MA,Chapadinha,-43.36,-3.74,80705,738027.494
-43.34766,-3.74429,MA,Chapadinha,-43.36,-3.74,80705,738027.494
-39.717,-5.454,CE,Pedra Branca,-39.71,-5.45,43359,333026.204
-43.51849,-22.87385,RJ,Rio de Janeiro,-43.2,-22.9,6775561,354981483.803
-43.59045,-22.89223,RJ,Rio de Janeiro,-43.2,-22.9,6775561,354981483.803
-42.60659,-17.34877,MG,Turmalina,-42.72,-17.28,20280,372973.674
-58.82627,-13.55194,MT,Sapezal,-58.76,-12.98,27485,2590000.283
-39.382,-11.81,BA,Riachão do Jacuípe,-39.38,-11.81,33498,358452.716
-38.97413,-6.84243,CE,Lavras da Mangabeira,-38.97,-6.75,31476,272569.591
-42.61584,-9.09841,PI,São Lourenço do Piauí,-42.54,-9.16,4581,35771.669
-48.91621,-27.08006,SC,Brusque,-48.91,-27.09,140597,6931830.262
-48.34681,-21.62264,SP,Matão,-48.36,-21.6,84069,3960216.744
-42.72043,-22.73444,RJ,Tanguá,-42.71,-22.72,34898,579070.877
-44.78,-4.225,MA,Bacabal,-44.77,-4.22,105094,1257079.304
-42.26396,-17.73183,MG,Angelândia,-42.26,-17.72,8594,89686.17
-41.94385,-4.45747,PI,Capitão de Campos,-41.94,-4.45,11471,93963.327
-48.64425,-26.27066,SC,São Francisco do Sul,-48.63,-26.24,54751,4237318.892
-41.221,-17.41053,MG,Novo Oriente de Minas,-41.21,-17.41,10800,98108.744
-41.21825,-17.41463,MG,Novo Oriente de Minas,-41.21,-17.41,10800,98108.744
-40.13271,-18.79275,ES,Jaguaré,-40.07,-18.9,31589,631834.248
-40.17825,-18.8626,ES,Jaguaré,-40.07,-18.9,31589,631834.248
-46.27768,-24.00686,SP,Guarujá,-46.25,-23.99,324977,9106598.576
-34.96713,-8.11405,PE,Jaboatão dos Guararapes,-35.01,-8.11,711330,13870739.477
-47.353,-2.995,PA,Paragominas,-47.35,-2.99,115838,3136000.923
-37.73355,-9.1212,AL,Mata Grande,-37.73,-9.11,25200,247876.618
-37.72557,-9.11856,AL,Mata Grande,-37.73,-9.11,25200,247876.618
-43.35655,-3.84673,MA,Chapadinha,-43.36,-3.74,80705,738027.494
-37.448,-11.351,SE,Santa Luzia do Itanhy,-37.44,-11.35,14205,162501.558
-48.92074,-27.14126,SC,Brusque,-48.91,-27.09,140597,6931830.262
-38.81448,-12.38901,BA,Santo Amaro,-38.71,-12.54,60190,842429.364
-47.83775,-15.62281,DF,Brasília,-47.93,-15.77,3094325,273613711.477
-49.8169,-22.22654,SP,Vera Cruz,-49.81,-22.21,12789,119306.781
-44.81301,-7.083,MA,São Félix de Balsas,-44.81,-7.08,4540,44479.368
-51.36355,-29.23208,RS,Farroupilha,-51.34,-29.22,73758,3562093.476
-51.59901,-27.77649,RS,São José do Ouro,-51.59,-27.76,6911,290571.665
-42.731,-10.822,BA,Xique-Xique,-42.73,-10.82,46562,411056.067
-52.47506,1.08374,AP,Pedra Branca do Amaparí,-51.94,0.77,0,0.0
-52.068,0.88502,AP,Pedra Branca do Amaparí,-51.94,0.77,0,0.0
-46.87699,-23.42214,SP,Santana de Parnaíba,-46.91,-23.44,145073,9417114.223
-36.006,-8.664,PE,Panelas,-36.0,-8.66,26438,194535.849
-49.12813,-12.48357,TO,Alvorada,-49.12,-12.47,8381,335010.838
-54.263,-28.299,RS,Santo Ângelo,-54.26,-28.29,77544,2828429.279
-44.44352,-22.45266,RJ,Resende,-44.44,-22.46,133244,8564525.09
-52.42849,-29.76883,RS,Santa Cruz do Sul,-52.42,-29.71,132271,9831717.944
-36.76054,-5.29172,RN,Alto do Rodrigues,-36.76,-5.28,14923,488265.591
-42.70129,-21.37639,MG,Cataguases,-42.69,-21.38,75942,1661034.056
-53.46539,-24.93328,PR,Cascavel,-53.45,-24.95,72706,919513.928
-51.55136,-28.86333,RS,Vila Flores,-51.53,-28.86,3407,219572.621
-42.697,-21.389,MG,Cataguases,-42.69,-21.38,75942,1661034.056
-43.07788,-22.86536,RJ,São Gonçalo,-43.05,-22.82,1098357,18351499.718
-47.29674,-14.64778,GO,São João d`Aliança,-47.52,-14.7,0,0.0
-53.50359,-24.97426,PR,Cascavel,-53.45,-24.95,72706,919513.928
-42.69177,-21.37594,MG,Cataguases,-42.69,-21.38,75942,1661034.056
-51.99324,-31.3453,RS,São Lourenço do Sul,-51.97,-31.36,43501,1266139.289
-51.2054,-29.18239,RS,Caxias do Sul,-51.17,-29.16,523716,27013569.549
-35.58804,-7.85588,PE,João Alfredo,-35.58,-7.85,33570,308840.96
-37.448,-11.351,SE,Santa Luzia do Itanhy,-37.44,-11.35,14205,162501.558
-50.97894,-25.20844,PR,Prudentópolis,-50.97,-25.21,52776,1264979.92
-50.39277,-16.51382,GO,São Luís de Montes Belos,-50.37,-16.52,34488,964321.37
-49.245,-16.822,GO,Aparecida de Goiânia,-49.24,-16.82,601844,14370793.917
-37.448,-11.351,SE,Santa Luzia do Itanhy,-37.44,-11.35,14205,162501.558
-36.36966,-9.3661,AL,Paulo Jacinto,-36.36,-9.36,7556,77637.471
-40.72203,-4.3348,CE,Ipu,-40.71,-4.32,42148,446105.409
-52.41509,-28.24848,RS,Passo Fundo,-52.4,-28.26,206103,9829386.244
-49.093,-16.708,GO,Senador Canedo,-49.09,-16.7,121447,3754398.549
-37.448,-11.351,SE,Santa Luzia do Itanhy,-37.44,-11.35,14205,162501.558
-46.30843,-23.39941,SP,Arujá,-46.32,-23.39,92453,6482836.037
-38.97024,-6.7493,CE,Lavras da Mangabeira,-38.97,-6.75,31476,272569.591
-53.26652,-24.52689,PR,Nova Aurora,-53.25,-24.52,10131,555167.551
-42.37636,-17.18395,MG,Chapada do Norte,-42.53,-17.08,15334,100315.297
-42.54201,-17.08967,MG,Chapada do Norte,-42.53,-17.08,15334,100315.297
-50.79299,-29.62931,RS,Taquara,-50.78,-29.65,57740,1430833.005
-51.19774,-29.9827,RS,Porto Alegre,-51.22,-30.03,1492530,82431477.591
-46.35902,-23.50371,SP,Itaquaquecetuba,-46.34,-23.48,379082,7658778.343
-41.77,-12.419,BA,Seabra,-41.77,-12.41,44370,548878.06
-40.35309,-20.17048,ES,Serra,-40.3,-20.12,536765,25865233.649
-49.245,-16.822,GO,Aparecida de Goiânia,-49.24,-16.82,601844,14370793.917
-47.79482,-6.3182,TO,Nazaré,-47.66,-6.37,3772,48633.465
-44.092,-15.102,MG,Itacarambi,-44.09,-15.1,18175,209948.406
-42.83531,-20.91563,MG,São Geraldo,-42.83,-20.92,12751,220891.433
-43.80803,-19.95816,MG,Raposos,-43.8,-19.96,16501,155974.509
-51.50993,-27.16825,SC,Joaçaba,-51.5,-27.17,30684,1806708.03
-48.333,-10.167,TO,Palmas,-48.33,-10.16,313349,10449601.212
-43.24633,-22.895,RJ,Rio de Janeiro,-43.2,-22.9,6775561,354981483.803
-44.46579,-22.46537,RJ,Resende,-44.44,-22.46,133244,8564525.09
-38.67389,-3.88456,CE,Maranguape,-38.68,-3.89,131677,1534564.42
-51.05966,-29.95116,RS,Gravataí,-50.99,-29.94,285564,12396458.365
-37.31097,-5.86132,RN,Augusto Severo,-37.31,-5.86,0,0.0
-37.31104,-5.86142,RN,Augusto Severo,-37.31,-5.86,0,0.0
-34.96543,-8.16472,PE,Jaboatão dos Guararapes,-35.01,-8.11,711330,13870739.477
-44.7,-4.967,MA,Joselândia,-44.7,-4.96,16228,85329.695
-44.69065,-4.99025,MA,Joselândia,-44.7,-4.96,16228,85329.695
-48.12136,-15.89206,DF,Brasília,-47.93,-15.77,3094325,273613711.477
-50.86106,-21.223,SP,Valparaíso,-50.86,-21.22,27154,832022.6
-36.54352,-9.67618,AL,Limoeiro de Anadia,-36.5,-9.74,28904,510684.791
-46.408,-18.779,MG,Lagoa Formosa,-46.4,-18.77,18168,395967.468
-35.60158,-7.28823,PB,Ingá,-35.61,-7.26,18184,179566.088
-42.781,-14.223,BA,Guanambi,-42.78,-14.22,85353,1449606.999
-42.781,-14.223,BA,Guanambi,-42.78,-14.22,85353,1449606.999
-47.287,-23.201,SP,Salto,-47.28,-23.2,120779,7737783.779
-46.58263,-22.07129,MG,Andradas,-46.56,-22.06,41704,1004042.49
-47.20734,-22.49279,SP,Engenheiro Coelho,-47.21,-22.48,21712,531112.578
-42.99463,-21.86486,MG,Mar de Espanha,-43.0,-21.86,12985,203219.533
-54.69,-29.497,RS,Jaguari,-54.68,-29.49,10684,265130.078
-43.209,-22.117,RJ,Três Rios,-43.2,-22.11,82468,4363280.669
-41.55289,-8.1226,PI,São Francisco de Assis do  Piauí,-41.68,-8.23,0,0.0
-40.6293,-20.8101,ES,Anchieta,-40.64,-20.8,30285,1005451.037
-68.75431,-10.99367,AC,Brasiléia,-68.74,-11.01,27123,454802.574
-40.6733,-20.40956,ES,Marechal Floriano,-40.68,-20.41,17141,399205.884
-39.043,-12.602,BA,Governador Mangabeira,-39.04,-12.6,20800,187798.104
-39.043,-12.602,BA,Governador Mangabeira,-39.04,-12.6,20800,187798.104
-45.571,-21.616,MG,Elói Mendes,-45.56,-21.61,28556,525447.038
-42.614,-11.82,BA,Ipupiara,-42.61,-11.81,9954,84693.499
-34.92658,-8.19326,PE,Jaboatão dos Guararapes,-35.01,-8.11,711330,13870739.477
-42.629,-19.519,MG,Coronel Fabriciano,-42.62,-19.51,110709,1788716.076
-44.58258,-9.49028,PI,Redenção do Gurguéia,-44.58,-9.48,8814,79292.168
-45.364,-2.591,MA,Presidente Sarney,-45.36,-2.59,19217,129161.466
-46.76781,-1.0577,PA,Bragança,-46.77,-1.06,130122,1164844.029
-40.98,-18.782,MG,Mantena,-40.97,-18.78,27651,409970.999
-42.077,-19.76299,MG,Piedade de Caratinga,-42.07,-19.75,8832,101789.677
-38.568,-8.601,PE,Floresta,-38.56,-8.6,33488,432109.088
-36.10537,-9.80126,AL,São Miguel dos Campos,-36.09,-9.78,62328,1123401.439
-48.05596,-15.89976,DF,Brasília,-47.93,-15.77,3094325,273613711.477
-48.06097,-15.9193,DF,Brasília,-47.93,-15.77,3094325,273613711.477
-38.01076,-12.50884,BA,Mata de São João,-38.29,-12.52,47643,1176316.242
-37.3613,-5.59455,RN,Upanema,-37.25,-5.64,14937,174692.223
-48.04366,-15.90116,DF,Brasília,-47.93,-15.77,3094325,273613711.477
-67.81,-9.975,AC,Rio Branco,-67.8,-9.97,419452,9143620.295
-39.58477,-13.78742,BA,Nova Ibiá,-39.62,-13.81,6518,84455.521
-49.8375,-23.69435,PR,Siqueira Campos,-49.83,-23.68,21476,555968.77
-49.834,-23.689,PR,Siqueira Campos,-49.83,-23.68,21476,555968.77
-49.81805,-23.68642,PR,Siqueira Campos,-49.83,-23.68,21476,555968.77
-49.68147,-23.55783,PR,Siqueira Campos,-49.83,-23.68,21476,555968.77
-44.981,-19.874,MG,Nova Serrana,-44.98,-19.87,108241,2568619.926
-44.984,-19.876,MG,Nova Serrana,-44.98,-19.87,108241,2568619.926
-40.178,-15.9,MG,Jordânia,-40.17,-15.89,10872,93156.181
-39.437,-3.581,CE,Tururu,-39.43,-3.58,16588,115987.44
-47.15021,-21.08704,SP,Santo Antônio da Alegria,-47.15,-21.08,7024,153514.726
-49.06093,-26.4208,SC,Schroeder,-49.07,-26.41,22605,524878.971
-49.532,-16.831,GO,Guapó,-49.53,-16.83,14206,255794.457
-35.87937,-7.39226,PB,Queimadas,-35.89,-7.35,44388,509151.817
-51.939,-23.425,PR,Maringá,-51.93,-23.42,436472,19311874.789
-47.914,-22.549,SP,São Pedro,-47.91,-22.54,5889,63852.13
-37.60823,-11.34126,SE,Santa Luzia do Itanhy,-37.44,-11.35,14205,162501.558
-36.244,-6.991,PB,Olivedos,-36.24,-6.99,3989,38454.267
-44.03626,-19.92161,MG,Contagem,-44.05,-19.93,673849,30441139.663
-39.86805,-17.99602,BA,Mucuri,-39.55,-18.08,42729,1785358.423
-44.576,-20.075,MG,Itaúna,-44.57,-20.07,94455,3474951.455
-35.38958,-9.28204,AL,São Miguel dos Milagres,-35.37,-9.26,8073,164777.575
-45.92502,-21.68514,MG,Machado,-45.91,-21.67,42682,976463.372
-44.056,-5.256,MA,Senador Alexandre Costa,-44.05,-5.25,11285,88853.199
-44.056,-5.256,MA,Senador Alexandre Costa,-44.05,-5.25,11285,88853.199
-43.80077,-20.95058,MG,Carandaí,-43.8,-20.95,25831,527283.412
-49.33261,-22.05255,SP,Presidente Alves,-49.43,-22.1,4067,74621.095
-42.6262,-15.34085,MG,Santo Antônio do Retiro,-42.62,-15.33,7316,55792.795
-42.63897,-15.18924,MG,Santo Antônio do Retiro,-42.62,-15.33,7316,55792.795
-37.814,-6.117,RN,Lucrécia,-37.81,-6.11,4053,51624.762
-52.98824,-22.7744,PR,Nova Londrina,-52.98,-22.76,13188,345262.954
-38.679,-12.888,BA,Itaparica,-38.67,-12.88,22440,245324.906
-46.43002,-23.64795,SP,Mauá,-46.46,-23.66,481725,16282604.678
-49.43701,-22.1004,SP,Presidente Alves,-49.43,-22.1,4067,74621.095
-63.904,-8.762,RO,Porto Velho,-63.9,-8.76,548952,17912070.137
-40.27368,-19.8213,ES,Aracruz,-40.27,-19.81,104942,5416659.02
-35.354,-5.858,RN,Macaíba,-35.35,-5.85,82828,1679067.983
-55.78865,-20.44676,MS,Aquidauana,-55.78,-20.47,48184,960590.876
-52.22496,-27.89409,RS,Getúlio Vargas,-52.22,-27.88,16158,637794.072
-63.904,-8.762,RO,Porto Velho,-63.9,-8.76,548952,17912070.137
-39.41174,-13.43917,BA,Presidente Tancredo Neves,-39.41,-13.44,28272,267897.618
-46.1214,-20.97553,MG,Carmo do Rio Claro,-46.11,-20.97,21310,510596.288
-54.93799,-10.17925,MT,Matupá,-54.93,-10.05,17017,1006341.886
-52.00269,-31.34671,RS,São Lourenço do Sul,-51.97,-31.36,43501,1266139.289
-49.91195,-6.0802,PA,Parauapebas,-49.9,-6.06,218787,23035846.88
-51.96392,-6.6495,PA,São Félix do Xingu,-51.99,-6.64,135732,1450327.479
-48.24714,-18.9468,MG,Uberlândia,-48.27,-18.91,706597,37628200.679
-48.2473,-18.95192,MG,Uberlândia,-48.27,-18.91,706597,37628200.679
-37.448,-11.351,SE,Santa Luzia do Itanhy,-37.44,-11.35,14205,162501.558
-45.87891,-2.77296,MA,Nova Olinda do Maranhão,-45.69,-2.84,21228,141322.642
-46.86228,-23.38985,SP,Cajamar,-46.87,-23.35,79034,19427569.556
-47.97822,-21.12607,SP,Sertãozinho,-47.99,-21.13,5152,48502.373
-43.3367,-22.9995,RJ,Rio de Janeiro,-43.2,-22.9,6775561,354981483.803
-46.29083,-23.93662,SP,Guarujá,-46.25,-23.99,324977,9106598.576
-52.9918,-24.54371,PR,Ubiratã,-52.98,-24.54,20809,932169.892
-42.19016,-21.52762,RJ,Santo Antônio de Pádua,-42.18,-21.53,42705,1157847.78
-42.62039,-22.70909,RJ,Rio Bonito,-42.62,-22.7,60930,1554559.13
-53.51056,-26.73144,SC,São Miguel do Oeste,-53.51,-26.72,41246,1675132.584
-56.378,-20.241,MS,Miranda,-56.37,-20.24,28423,515588.45
-46.036,-18.386,MG,Varjão de Minas,-46.03,-18.37,7235,149962.967
-49.40642,-22.41158,SP,Duartina,-49.4,-22.41,12421,237597.291
-53.33596,-23.78293,PR,Umuarama,-53.32,-23.76,113416,3717097.88
-34.863,-7.115,PB,João Pessoa,-34.86,-7.11,825796,20846769.678
-45.09508,-21.08581,MG,Perdões,-45.09,-21.09,21577,507963.955
-47.62093,-15.88176,DF,Brasília,-47.93,-15.77,3094325,273613711.477
-49.66993,-2.79667,PA,Baião,-49.67,-2.79,49454,474767.778
-36.801,-10.347,SE,Japoatã,-36.8,-10.34,13422,177714.977
-52.17493,-29.61585,RS,Venâncio Aires,-52.19,-29.6,72373,3464550.468
-44.23008,-19.44876,MG,Sete Lagoas,-44.24,-19.46,243950,9552666.279
-63.904,-8.762,RO,Porto Velho,-63.9,-8.76,548952,17912070.137
-45.193,-22.816,SP,Guaratinguetá,-45.19,-22.81,123192,6488615.248
-63.904,-8.762,RO,Porto Velho,-63.9,-8.76,548952,17912070.137
-49.01949,-28.63894,SC,Jaguaruna,-49.02,-28.61,20547,581543.092
-46.82112,-23.01117,SP,Itatiba,-46.83,-23.0,124254,6371895.416
-55.74679,-12.57607,MT,Sorriso,-55.71,-12.54,94941,6233674.516
-50.92674,-28.51146,RS,Vacaria,-50.93,-28.51,66916,2458674.366
-35.0625,-8.39799,PE,Ipojuca,-35.06,-8.39,99101,12718762.304
-63.18008,-8.23911,RO,Porto Velho,-63.9,-8.76,548952,17912070.137
-44.22683,-19.4718,MG,Sete Lagoas,-44.24,-19.46,243950,9552666.279
-46.88701,-17.21473,MG,Paracatu,-46.87,-17.22,94539,4914098.6
-44.854,-2.578,MA,Peri Mirim,-44.85,-2.57,14371,77551.851
-46.17745,-14.56379,GO,Damianópolis,-46.17,-14.56,3302,38364.269
-43.554,-14.414,BA,Iuiú,-43.55,-14.41,0,0.0
-44.2687,-5.83895,MA,Jatobá,-44.22,-5.81,10464,66882.889
-39.13355,-4.85314,CE,Choró,-39.14,-4.84,13608,124591.616
-38.233,-11.317,BA,Itapicuru,-38.23,-11.31,36173,317911.862
-40.52925,-5.93331,CE,Tauá,-40.29,-6.0,59259,661894.355
-49.116,-4.451,PA,Jacundá,-49.11,-4.45,60517,489516.598
-49.10688,-4.44369,PA,Jacundá,-49.11,-4.45,60517,489516.598
-37.44778,-5.20715,RN,Mossoró,-37.34,-5.18,303792,6926042.227
-43.4081,-19.95881,MG,Santa Bárbara,-43.41,-19.95,20971,167284.888
-47.27239,-21.70452,SP,Tambaú,-47.27,-21.7,23255,571405.15
-63.904,-8.762,RO,Porto Velho,-63.9,-8.76,548952,17912070.137
-48.93698,-8.59366,TO,Pequizeiro,-48.93,-8.59,5546,78631.247
-44.17663,-22.57391,RJ,Barra Mansa,-44.17,-22.54,185237,5487098.823
-35.29942,-5.74581,RN,São Gonçalo do Amarante,-35.32,-5.79,49306,3759451.357
-48.855,-26.027,SC,Garuva,-48.85,-26.02,18816,1098318.082
-41.138,-6.993,PI,Francisco Santos,-41.13,-6.99,9423,77430.607
-63.904,-8.762,RO,Porto Velho,-63.9,-8.76,548952,17912070.137
-48.40645,-1.38187,PA,Ananindeua,-48.37,-1.36,540410,8165793.045
-44.4971,-22.4772,RJ,Resende,-44.44,-22.46,133244,8564525.09
-51.08666,-26.2521,SC,Porto União,-51.07,-26.23,35685,778429.876
-41.343,-6.817,PI,São João da Canabrava,-41.34,-6.81,4619,41460.533
